vnr_uid,best_algorithm,v_net_id,seed,result,v_net_num_nodes,v_net_num_edges,v_net_lifetime,v_net_demand,v_net_node_demand,v_net_link_demand,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,event_time,v_net_arrival_time,inservice_count,num_algorithms_tested,algorithms_tested
126_2_3082.0,mcts,126,2,False,10,28,50.39289489713439,218.0,109.0,636.0,15666.0,1286,14380.0,0.0,0.0,3082.0,3082.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
126_3_1586.0,mip,126,3,False,5,5,560.9359142691445,164.0,82.0,184.0,10503.0,1172,9331.0,0.0,0.0,1586.0,1586.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
126_3_3212.0,mcts,126,3,False,19,76,42.93970507217413,1098.0,549.0,4321.0,10503.0,1172,9331.0,0.0,0.0,3212.0,3212.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
126_3_3231.0,mcts,126,3,False,10,21,498.7668153316388,250.0,125.0,557.0,15828.0,1173,14655.0,0.0,0.0,3231.0,3231.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
126_4_1577.0,mcts,126,4,False,8,14,547.1957664099208,288.0,144.0,591.0,10885.0,1170,9715.0,0.0,0.0,1577.0,1577.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
126_4_3120.0,mcts,126,4,False,16,56,1087.0442528434464,848.0,424.0,3450.0,10885.0,1170,9715.0,0.0,0.0,3120.0,3120.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
126_4_3191.0,ga_meta,126,4,False,2,1,338.9479660799969,52.0,26.0,1.0,15894.0,1247,14647.0,0.0150078988941547,0.001431688028361,3191.0,3191.0,1,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
127_0_1566.0,ga_meta,127,0,False,6,6,33.0460055203929,252.0,126.0,208.0,10495.0,1133,9362.0,0.0,0.0,1566.0,1566.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
127_0_2116.0,mip,127,0,False,20,121,194.1747942820368,1528.0,764.0,12465.0,10495.0,1133,9362.0,0.0,0.0,2116.0,2116.0,0,2,mip
127_0_3121.0,ga_meta,127,0,False,2,1,1804.4704809777295,50.0,25.0,10.0,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,3121.0,3121.0,1,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
127_0_3175.0,mcts,127,0,False,19,77,439.4553948671697,1016.0,508.0,4721.0,10495.0,1133,9362.0,0.0,0.0,3175.0,3175.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
127_1_1578.0,mcts,127,1,False,7,10,240.71655038562056,194.0,97.0,327.0,9881.0,1235,8646.0,0.0,0.0,1578.0,1578.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
127_1_3179.0,rw_rank_bfs,127,1,False,10,14,136.04277738700898,266.0,133.0,372.0,5143.0,757,4386.0,0.0091623036649214,0.0085895117540687,3179.0,3179.0,1,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
127_1_3222.0,mcts,127,1,False,20,106,49.33394514409049,1124.0,562.0,6122.0,9881.0,1235,8646.0,0.0,0.0,3222.0,3222.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
127_2_1599.0,mip,127,2,False,5,5,122.89101493891802,160.0,80.0,191.0,10585.0,1285,9300.0,0.0,0.0,1599.0,1599.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
127_2_3098.0,mcts,127,2,False,18,86,1825.746094198922,926.0,463.0,5117.0,10585.0,1285,9300.0,0.0,0.0,3098.0,3098.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
127_2_3104.0,rw_rank_bfs,127,2,False,7,9,109.67806654177916,170.0,85.0,238.0,15666.0,1286,14380.0,0.0,0.0,3104.0,3104.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
127_3_1599.0,mip,127,3,False,5,5,1194.9328978935275,126.0,63.0,230.0,10503.0,1172,9331.0,0.0,0.0,1599.0,1599.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
127_3_3236.0,mcts,127,3,False,11,27,540.0259929189228,590.0,295.0,1644.0,10503.0,1172,9331.0,0.0,0.0,3236.0,3236.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
127_3_3255.0,ga_meta,127,3,False,10,18,430.1618763584557,190.0,95.0,382.0,15828.0,1173,14655.0,0.0,0.0,3255.0,3255.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
127_4_1592.0,mcts,127,4,False,11,27,79.78844062704222,464.0,232.0,1075.0,10885.0,1170,9715.0,0.0,0.0,1592.0,1592.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
127_4_3152.0,mcts,127,4,False,15,56,386.1988742961776,862.0,431.0,3508.0,10885.0,1170,9715.0,0.0,0.0,3152.0,3152.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
127_4_3215.0,ga_meta,127,4,False,7,9,1967.071235945644,168.0,84.0,139.0,15894.0,1247,14647.0,0.0150078988941547,0.001431688028361,3215.0,3215.0,1,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
128_0_1577.0,mip,128,0,False,7,8,332.40387716900864,256.0,128.0,326.0,10495.0,1133,9362.0,0.0,0.0,1577.0,1577.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
128_0_2127.0,mip,128,0,False,24,159,2355.584159444432,1880.0,940.0,15394.0,10495.0,1133,9362.0,0.0,0.0,2127.0,2127.0,0,2,mip
128_0_3150.0,ga_meta,128,0,False,10,19,1619.9815287615754,142.0,71.0,325.0,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,3150.0,3150.0,1,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
128_0_3196.0,mcts,128,0,False,18,81,2820.6358427817754,870.0,435.0,4646.0,10495.0,1133,9362.0,0.0,0.0,3196.0,3196.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
128_1_1592.0,mcts,128,1,False,15,55,264.504428927572,576.0,288.0,2175.0,9881.0,1235,8646.0,0.0,0.0,1592.0,1592.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
128_1_3199.0,mcts,128,1,False,7,11,22.717319376017116,98.0,49.0,235.0,5143.0,757,4386.0,0.0091623036649214,0.0085895117540687,3199.0,3199.0,1,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
128_1_3248.0,mcts,128,1,False,10,22,16.00030571250204,462.0,231.0,1422.0,9881.0,1235,8646.0,0.0,0.0,3248.0,3248.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
128_2_1617.0,mcts,128,2,False,12,42,900.801434366866,374.0,187.0,1626.0,10585.0,1285,9300.0,0.0,0.0,1617.0,1617.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
128_2_3116.0,mcts,128,2,False,19,76,619.4115293997851,976.0,488.0,4466.0,10585.0,1285,9300.0,0.0,0.0,3116.0,3116.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
128_2_3139.0,rw_rank_bfs,128,2,False,7,10,1427.2953147212122,88.0,44.0,197.0,15666.0,1286,14380.0,0.0,0.0,3139.0,3139.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
128_3_1615.0,mcts,128,3,False,10,25,629.2421274883743,232.0,116.0,970.0,10503.0,1172,9331.0,0.0,0.0,1615.0,1615.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
128_3_3254.0,mip,128,3,False,8,12,4.27556136706005,342.0,171.0,605.0,10503.0,1172,9331.0,0.0,0.0,3254.0,3254.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
128_3_3277.0,rw_rank_bfs,128,3,False,6,9,525.8293003112843,148.0,74.0,187.0,15828.0,1173,14655.0,0.0,0.0,3277.0,3277.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
128_4_1606.0,mcts,128,4,False,12,34,484.54158432539793,436.0,218.0,1351.0,10885.0,1170,9715.0,0.0,0.0,1606.0,1606.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
128_4_3177.0,mcts,128,4,False,13,40,702.914437959333,588.0,294.0,2601.0,10885.0,1170,9715.0,0.0,0.0,3177.0,3177.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
128_4_3234.0,mcts,128,4,False,9,18,537.9885026961606,122.0,61.0,450.0,15894.0,1247,14647.0,0.0150078988941547,0.001431688028361,3234.0,3234.0,1,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
129_0_1587.0,mcts,129,0,False,14,43,1897.0119908704685,482.0,241.0,1865.0,10495.0,1133,9362.0,0.0,0.0,1587.0,1587.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
129_0_2145.0,mip,129,0,False,18,88,1050.0064069469513,1368.0,684.0,7998.0,10495.0,1133,9362.0,0.0,0.0,2145.0,2145.0,0,2,mip
129_0_3177.0,mcts,129,0,False,10,23,1185.1937967403398,246.0,123.0,593.0,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,3177.0,3177.0,1,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
129_0_3221.0,mcts,129,0,False,15,55,1449.5547822850324,714.0,357.0,3189.0,10495.0,1133,9362.0,0.0,0.0,3221.0,3221.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
129_1_1607.0,mcts,129,1,False,11,22,256.64732086654544,422.0,211.0,826.0,9881.0,1235,8646.0,0.0,0.0,1607.0,1607.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
129_1_3217.0,ga_meta,129,1,False,9,16,165.09781486553914,208.0,104.0,359.0,5143.0,757,4386.0,0.0091623036649214,0.0085895117540687,3217.0,3217.0,1,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
129_1_3276.0,mip,129,1,False,8,13,50.989147391897525,386.0,193.0,593.0,9881.0,1235,8646.0,0.0,0.0,3276.0,3276.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
129_2_1633.0,sa_meta,129,2,False,5,7,53.05576746747804,178.0,89.0,310.0,10585.0,1285,9300.0,0.0,0.0,1633.0,1633.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
129_2_3141.0,mcts,129,2,False,8,16,134.4248002263712,386.0,193.0,1112.0,10585.0,1285,9300.0,0.0,0.0,3141.0,3141.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
129_2_3162.0,mcts,129,2,False,6,11,232.02761538398053,130.0,65.0,225.0,15666.0,1286,14380.0,0.0,0.0,3162.0,3162.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
129_3_1628.0,mcts,129,3,False,13,37,778.0534583568763,462.0,231.0,1583.0,10503.0,1172,9331.0,0.0,0.0,1628.0,1628.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
129_3_3285.0,mcts,129,3,False,16,58,283.0733341680267,852.0,426.0,3743.0,10503.0,1172,9331.0,0.0,0.0,3285.0,3285.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
129_3_3299.0,mip,129,3,False,3,2,391.7323226629762,40.0,20.0,67.0,15828.0,1173,14655.0,0.0,0.0,3299.0,3299.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
129_4_1618.0,mcts,129,4,False,15,44,35.73158517797357,434.0,217.0,1806.0,10885.0,1170,9715.0,0.0,0.0,1618.0,1618.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
129_4_3202.0,mcts,129,4,False,15,50,95.05223033562253,806.0,403.0,3143.0,10885.0,1170,9715.0,0.0,0.0,3202.0,3202.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
129_4_3264.0,mcts,129,4,False,7,13,159.03251005120978,214.0,107.0,351.0,15894.0,1247,14647.0,0.0150078988941547,0.001431688028361,3264.0,3264.0,1,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
12_0_170.0,mcts,12,0,False,13,46,477.98320782443494,464.0,232.0,1779.0,10495.0,1133,9362.0,0.0,0.0,170.0,170.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
12_0_202.0,mip,12,0,False,19,99,961.7908480444602,1670.0,835.0,9367.0,10495.0,1133,9362.0,0.0,0.0,202.0,202.0,0,2,mip
12_0_323.0,mcts,12,0,False,15,51,893.7290741273026,716.0,358.0,2837.0,10495.0,1133,9362.0,0.0,0.0,323.0,323.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
12_0_348.0,mcts,12,0,False,10,24,135.83403941111325,264.0,132.0,569.0,5065.0,718,4347.0,0.0,0.0,348.0,348.0,0,32,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
12_1_175.0,mcts,12,1,False,10,21,113.6342954649191,330.0,165.0,918.0,9881.0,1235,8646.0,0.0,0.0,175.0,175.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
12_1_323.0,mcts,12,1,False,20,87,844.1251065355016,906.0,453.0,5658.0,9881.0,1235,8646.0,0.0,0.0,323.0,323.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
12_1_343.0,rw_rank_bfs,12,1,False,6,6,88.49122382095761,126.0,63.0,178.0,5188.0,764,4424.0,0.0,0.0,343.0,343.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
12_2_152.0,mcts,12,2,False,10,28,9.583829451074376,328.0,164.0,1120.0,10585.0,1285,9300.0,0.0,0.0,152.0,152.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
12_2_286.0,mcts,12,2,False,18,71,1865.0602063817084,1004.0,502.0,4162.0,10585.0,1285,9300.0,0.0,0.0,286.0,286.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
12_2_295.0,mcts,12,2,False,9,14,4.242126642440242,186.0,93.0,334.0,15581.0,1283,14298.0,0.0023328149300155,0.005702364394993,295.0,295.0,1,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
12_3_146.0,mcts,12,3,False,15,52,856.1288468353835,594.0,297.0,2224.0,10503.0,1172,9331.0,0.0,0.0,146.0,146.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
12_3_334.0,mcts,12,3,False,9,17,678.8287171765827,268.0,134.0,483.0,15828.0,1173,14655.0,0.0,0.0,334.0,334.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
12_3_338.0,mcts,12,3,False,17,76,72.7131815747665,760.0,380.0,4384.0,10503.0,1172,9331.0,0.0,0.0,338.0,338.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
12_4_167.0,mcts,12,4,False,12,31,700.9181570064889,410.0,205.0,1088.0,10885.0,1170,9715.0,0.0,0.0,167.0,167.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
12_4_314.0,mcts,12,4,False,15,53,954.0430851353896,794.0,397.0,3302.0,10885.0,1170,9715.0,0.0,0.0,314.0,314.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
12_4_329.0,mip,12,4,False,4,3,250.55015005512072,70.0,35.0,73.0,15934.0,1266,14668.0,0.0,0.0,329.0,329.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
130_0_1602.0,mcts,130,0,False,15,53,1045.7782980075951,494.0,247.0,2329.0,10495.0,1133,9362.0,0.0,0.0,1602.0,1602.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
130_0_2160.0,mip,130,0,False,15,62,234.36116380283136,1196.0,598.0,6146.0,10495.0,1133,9362.0,0.0,0.0,2160.0,2160.0,0,2,mip
130_0_3200.0,pl_rank,130,0,False,5,6,743.7148691822122,36.0,18.0,84.0,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,3200.0,3200.0,1,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
130_0_3258.0,mcts,130,0,False,19,94,1380.9630771052143,982.0,491.0,5353.0,10495.0,1133,9362.0,0.0,0.0,3258.0,3258.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
130_1_1616.0,mip,130,1,False,5,5,190.9113619133215,138.0,69.0,103.0,9881.0,1235,8646.0,0.0,0.0,1616.0,1616.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
130_1_3253.0,ga_meta,130,1,False,2,1,1001.5723571710076,16.0,8.0,47.0,5143.0,757,4386.0,0.0091623036649214,0.0085895117540687,3253.0,3253.0,1,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
130_1_3302.0,mcts,130,1,False,18,87,509.8515836959686,904.0,452.0,5177.0,9881.0,1235,8646.0,0.0,0.0,3302.0,3302.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
130_2_1644.0,mcts,130,2,False,10,21,227.4419622612686,336.0,168.0,977.0,10585.0,1285,9300.0,0.0,0.0,1644.0,1644.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
130_2_3165.0,mcts,130,2,False,16,58,768.6112446130905,810.0,405.0,3437.0,10585.0,1285,9300.0,0.0,0.0,3165.0,3165.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
130_2_3190.0,mip,130,2,False,4,4,652.8197084288254,106.0,53.0,101.0,15666.0,1286,14380.0,0.0,0.0,3190.0,3190.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
130_3_1641.0,mcts,130,3,False,9,17,46.37455154184923,254.0,127.0,676.0,10503.0,1172,9331.0,0.0,0.0,1641.0,1641.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
130_3_3314.0,mcts,130,3,False,10,21,1224.3666305313784,466.0,233.0,1257.0,10503.0,1172,9331.0,0.0,0.0,3314.0,3314.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
130_3_3325.0,mip,130,3,False,6,7,407.50758511735296,102.0,51.0,139.0,15828.0,1173,14655.0,0.0,0.0,3325.0,3325.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
130_4_1631.0,mcts,130,4,False,9,22,1147.4293653124332,366.0,183.0,964.0,10885.0,1170,9715.0,0.0,0.0,1631.0,1631.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
130_4_3220.0,mcts,130,4,False,14,55,1000.462149384674,852.0,426.0,3320.0,10885.0,1170,9715.0,0.0,0.0,3220.0,3220.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
130_4_3290.0,mcts,130,4,False,10,24,518.45061640829,218.0,109.0,576.0,15894.0,1247,14647.0,0.0150078988941547,0.001431688028361,3290.0,3290.0,1,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
131_0_1616.0,ga_meta,131,0,False,6,8,206.364930195333,144.0,72.0,292.0,10495.0,1133,9362.0,0.0,0.0,1616.0,1616.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
131_0_2179.0,mip,131,0,False,30,249,191.93881806788605,2618.0,1309.0,22814.0,10495.0,1133,9362.0,0.0,0.0,2179.0,2179.0,0,2,mip
131_0_3223.0,mcts,131,0,False,10,21,202.5914379911804,230.0,115.0,469.0,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,3223.0,3223.0,1,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
131_0_3276.0,mcts,131,0,False,10,26,2340.491962975089,504.0,252.0,1382.0,10495.0,1133,9362.0,0.0,0.0,3276.0,3276.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
131_1_1625.0,mcts,131,1,False,14,47,486.32389686512266,504.0,252.0,2042.0,9881.0,1235,8646.0,0.0,0.0,1625.0,1625.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
131_1_3277.0,mip,131,1,False,5,5,37.9673720087531,110.0,55.0,72.0,5143.0,757,4386.0,0.0091623036649214,0.0085895117540687,3277.0,3277.0,1,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
131_1_3328.0,mcts,131,1,False,15,56,860.1560845754614,736.0,368.0,3257.0,9881.0,1235,8646.0,0.0,0.0,3328.0,3328.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
131_2_1662.0,mcts,131,2,False,15,52,444.6991877284063,614.0,307.0,2062.0,10585.0,1285,9300.0,0.0,0.0,1662.0,1662.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
131_2_3187.0,mcts,131,2,False,18,72,351.70552738886346,936.0,468.0,4612.0,10585.0,1285,9300.0,0.0,0.0,3187.0,3187.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
131_2_3211.0,pl_rank,131,2,False,9,17,67.42905537955637,200.0,100.0,432.0,15666.0,1286,14380.0,0.0,0.0,3211.0,3211.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
131_3_1650.0,mcts,131,3,False,13,43,282.39300999736287,546.0,273.0,1675.0,10503.0,1172,9331.0,0.0,0.0,1650.0,1650.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
131_3_3331.0,mcts,131,3,False,15,56,63.51580793579289,808.0,404.0,3180.0,10503.0,1172,9331.0,0.0,0.0,3331.0,3331.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
131_3_3347.0,ga_meta,131,3,False,2,1,1014.581989320236,26.0,13.0,26.0,15828.0,1173,14655.0,0.0,0.0,3347.0,3347.0,0,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
131_4_1645.0,mip,131,4,False,5,5,767.6541789147016,186.0,93.0,207.0,10885.0,1170,9715.0,0.0,0.0,1645.0,1645.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
131_4_3239.0,mcts,131,4,False,16,62,765.761254479269,760.0,380.0,3888.0,10885.0,1170,9715.0,0.0,0.0,3239.0,3239.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
131_4_3315.0,mip,131,4,False,4,4,138.63203090265026,48.0,24.0,92.0,15894.0,1247,14647.0,0.0150078988941547,0.001431688028361,3315.0,3315.0,1,24,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
132_0_1627.0,mcts,132,0,False,9,13,1629.4604478949802,360.0,180.0,653.0,10495.0,1133,9362.0,0.0,0.0,1627.0,1627.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
132_0_2201.0,mip,132,0,False,20,119,584.1821364810135,1688.0,844.0,11608.0,10495.0,1133,9362.0,0.0,0.0,2201.0,2201.0,0,2,mip
132_0_3254.0,mip,132,0,False,4,3,42.28974457079073,80.0,40.0,91.0,5021.0,716,4305.0,0.0027855153203342,0.0096618357487923,3254.0,3254.0,1,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
132_0_3299.0,mcts,132,0,False,17,68,87.10858401446339,900.0,450.0,4087.0,10495.0,1133,9362.0,0.0,0.0,3299.0,3299.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
132_1_1642.0,mcts,132,1,False,7,14,281.27641036700527,274.0,137.0,478.0,9881.0,1235,8646.0,0.0,0.0,1642.0,1642.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
132_1_3303.0,mip,132,1,False,3,2,539.8931488130315,100.0,50.0,67.0,5143.0,757,4386.0,0.0091623036649214,0.0085895117540687,3303.0,3303.0,1,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
132_1_3344.0,mcts,132,1,False,20,92,2021.3043874362097,968.0,484.0,5559.0,9881.0,1235,8646.0,0.0,0.0,3344.0,3344.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
132_2_1674.0,mcts,132,2,False,7,16,318.09523047956384,236.0,118.0,588.0,10585.0,1285,9300.0,0.0,0.0,1674.0,1674.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
132_2_3221.0,mcts,132,2,False,13,38,193.25008815643375,702.0,351.0,2320.0,10585.0,1285,9300.0,0.0,0.0,3221.0,3221.0,0,8,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
132_2_3233.0,mcts,132,2,False,10,20,144.6970497051178,216.0,108.0,510.0,15666.0,1286,14380.0,0.0,0.0,3233.0,3233.0,0,25,"d_round,ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
132_3_1662.0,mcts,132,3,False,13,50,1228.9207632463583,424.0,212.0,2129.0,10503.0,1172,9331.0,0.0,0.0,1662.0,1662.0,0,7,"ga_meta,mcts,mip,pl_rank,r_round,rw_rank_bfs,sa_meta"
