vnr_uid,best_algorithm,num_nodes,num_edges,density,avg_degree,total_demand,node_demand,link_demand,avg_node_demand,avg_link_demand,node_link_demand_ratio,p_net_available,p_net_node_available,p_net_link_available,p_net_node_util,p_net_link_util,total_demand_ratio,node_demand_ratio,link_demand_ratio,lifetime,arrival_time,event_time,inservice_count,network_load,is_fat_tree,is_tree,p_net_size,vnr_to_pnet_size_ratio
104_2_2528.0,mcts,8,14,0.49999999107142873,3.499999562500055,382.0,191.0,838.0,23.874997015625375,59.85713858163296,0.22792362741297897,10585.0,1285,9300.0,0.0,0.0,0.03608880490920276,0.14863813218004812,0.09010752687203144,2125.460903860673,2528.0,2528.0,0,0,0,1,31,0.2580645078043707
104_2_2546.0,mip,4,4,0.6666666111111158,1.999999500000125,40.0,20.0,125.0,4.999998750000312,31.249992187501952,0.15999999872,15666.0,1286,14380.0,0.0,0.0,0.0025533001402685243,0.015552099521343623,0.008692628650299539,592.3344078953928,2546.0,2546.0,0,0,1,0,36,0.11111110802469146
104_3_1310.0,mcts,9,17,0.47222221566358036,3.7777773580247382,350.0,175.0,627.0,19.44444228395086,36.88235077162642,0.27910685760908,10503.0,1172,9331.0,0.0,0.0,0.033323812240947936,0.14931740601594076,0.0671953702639379,381.35039121682144,1310.0,1310.0,0,0,0,1,31,0.29032257127991706
104_3_2668.0,mcts,13,41,0.5256410222715319,6.3076918224852445,550.0,275.0,2571.0,21.153844526627346,62.707315543724015,0.10696227144808935,10503.0,1172,9331.0,0.0,0.0,0.05236599066434676,0.23464163802504978,0.2755331689770085,619.0572044855049,2668.0,2668.0,0,0,0,1,31,0.4193548251821024
104_3_2672.0,ga_meta,6,7,0.4666666511111116,2.3333329444445092,132.0,66.0,203.0,10.999998166666971,28.99999585714345,0.32512315110776774,15828.0,1173,14655.0,0.0,0.0,0.008339651250420795,0.05626598460676386,0.01385192766879209,171.58674721351258,2672.0,2672.0,0,0,1,0,36,0.16666666203703717
104_4_1311.0,mcts,6,9,0.5999999800000007,2.9999995000000834,254.0,127.0,389.0,21.166663138889476,43.222217419753626,0.32647814826098165,10885.0,1170,9715.0,0.0,0.0,0.023334864490277,0.10854700845423332,0.0400411734390076,171.83694928789174,1311.0,1311.0,0,0,0,1,31,0.19354838085327802
104_4_2607.0,mcts,11,27,0.49090908644628106,4.909090462809958,606.0,303.0,1646.0,27.545452041322545,60.962960705075524,0.18408262443251358,10885.0,1170,9715.0,0.0,0.0,0.055672944413810474,0.25897435875301333,0.1694287184591427,573.0042821159549,2607.0,2607.0,0,0,0,1,31,0.3548386982310097
104_4_2629.0,ga_meta,3,2,0.6666665555555741,1.333332888889037,98.0,49.0,65.0,16.333327888890704,32.49998375000812,0.7538461422485209,15894.0,1247,14647.0,0.0150078988941547,0.001431688028361,0.0061658487475672675,0.03929430630369342,0.0044377688260778475,1066.0061165473107,2629.0,2629.0,1,1,1,0,36,0.08333333101851859
105_0_1305.0,mcts,7,7,0.3333333253968256,1.999999714285755,290.0,145.0,345.0,20.714282755102463,49.285707244898965,0.4202898538542323,10495.0,1133,9362.0,0.0,0.0,0.027632205809658673,0.12797881718624993,0.03685110018833036,416.6891251163398,1305.0,1305.0,0,0,0,1,31,0.22580644432882438
105_0_1767.0,mip,21,128,0.6095238080725623,12.190475609977351,1522.0,761.0,12548.0,36.238093512471735,98.03124923413087,0.06064711507326689,10495.0,1133,9362.0,0.0,0.0,0.14502143876655346,0.6716681370947324,1.3403118990236795,55.694137418560366,1767.0,1767.0,0,0,0,1,31,0.677419332986473
105_0_2612.0,rw_rank_bfs,6,6,0.3999999866666671,1.9999996666667221,152.0,76.0,127.0,12.666664555555908,21.166663138889476,0.5984251921383843,5065.0,718,4347.0,0.0,0.0,0.030009871662386993,0.10584958202527914,0.029215550947960533,1418.3200944992527,2612.0,2612.0,0,0,0,1,31,0.19354838085327802
105_0_2635.0,mcts,9,23,0.6388888800154322,5.11111054320994,458.0,229.0,1450.0,25.444441617284266,63.04347551984889,0.15793103437384065,10495.0,1133,9362.0,0.0,0.0,0.04363982848559887,0.20211826990104298,0.1548814355741421,2944.48019930554,2635.0,2635.0,0,0,0,1,31,0.29032257127991706
105_1_1314.0,mcts,9,19,0.5277777704475309,4.2222217530864725,370.0,185.0,920.0,20.555553271605195,48.42105008310263,0.20108695630316636,9881.0,1235,8646.0,0.0,0.0,0.037445602668004695,0.14979757072890884,0.10640758731131071,27.708403815125063,1314.0,1314.0,0,0,0,1,31,0.29032257127991706
105_1_2622.0,mip,4,3,0.4999999583333368,1.4999996250000938,58.0,29.0,94.0,7.249998187500453,31.33332288889237,0.3085106350158443,5118.0,739,4379.0,0.0327225130890052,0.0101717902350814,0.011332551775824042,0.03924221916205383,0.021466088143076937,577.0961788050674,2622.0,2622.0,2,2,0,1,31,0.12903225390218534
105_1_2682.0,mcts,16,53,0.4416666648263889,6.624999585937525,854.0,427.0,2814.0,26.687498332031353,53.094338620861535,0.1517412934784146,9881.0,1235,8646.0,0.0,0.0,0.08642849913101625,0.3457489875742923,0.3254684246674221,764.3797133681812,2682.0,2682.0,0,0,0,1,31,0.5161290156087414
105_2_1312.0,mcts,8,14,0.49999999107142873,3.499999562500055,304.0,152.0,539.0,18.999997625000297,38.4999972500002,0.2820037100519412,10585.0,1285,9300.0,0.0,0.0,0.02871988662931319,0.11828793765113778,0.05795698924107989,96.57681852437676,1312.0,1312.0,0,0,0,1,31,0.2580645078043707
105_2_2550.0,mcts,8,15,0.5357142761479594,3.749999531250059,424.0,212.0,809.0,26.499996687500417,53.93332973777802,0.26205191562169106,10585.0,1285,9300.0,0.0,0.0,0.04005668398298945,0.16498054461869216,0.08698924730247427,1271.8503613088706,2550.0,2550.0,0,0,0,1,31,0.2580645078043707
105_2_2575.0,mip,7,8,0.3809523718820864,2.28571395918372,86.0,43.0,141.0,6.142856265306247,17.624997796875277,0.30496453684422314,15666.0,1286,14380.0,0.0,0.0,0.005489595301577327,0.03343701397088879,0.009805285117537879,661.509189756853,2575.0,2575.0,0,0,1,0,36,0.19444443904321004
105_3_1324.0,mcts,8,19,0.6785714164540819,4.749999406250074,286.0,143.0,748.0,17.87499776562528,39.368418980609526,0.19117647033265178,10503.0,1172,9331.0,0.0,0.0,0.027230315145460315,0.12201365177302588,0.08016289785873294,930.3843338494238,1324.0,1324.0,0,0,0,1,31,0.2580645078043707
105_3_2690.0,ga_meta,3,2,0.6666665555555741,1.333332888889037,92.0,46.0,30.0,15.333328222223924,14.99999250000375,1.5333332822222239,15828.0,1173,14655.0,0.0,0.0,0.005812484204838736,0.039215686241077845,0.0020470829067180426,1154.8595769365904,2690.0,2690.0,0,0,1,0,36,0.08333333101851859
105_3_2696.0,mcts,9,18,0.49999999305555565,3.9999995555556054,432.0,216.0,1093.0,23.99999733333363,60.722218848765614,0.1976212258027253,10503.0,1172,9331.0,0.0,0.0,0.041131105394541456,0.18430034113967547,0.11713642695133035,177.3587139360075,2696.0,2696.0,0,0,0,1,31,0.29032257127991706
105_4_1319.0,mcts,11,25,0.4545454504132232,4.545454132231443,356.0,178.0,898.0,16.181816710743938,35.91999856320005,0.19821826258550304,10885.0,1170,9715.0,0.0,0.0,0.032705558104482724,0.15213675200672072,0.09243437981549826,684.8711807425198,1319.0,1319.0,0,0,0,1,31,0.3548386982310097
105_4_2629.0,mcts,12,32,0.4848484811753903,5.333332888888926,644.0,322.0,1746.0,26.83333109722241,54.56249829492193,0.1844215348313737,10885.0,1170,9715.0,0.0,0.0,0.0591639871328283,0.27521367497844984,0.17972207924037858,1336.0229293744096,2629.0,2629.0,0,0,0,1,31,0.38709676170655605
105_4_2649.0,rw_rank_bfs,5,7,0.6999999650000017,2.799999440000112,94.0,47.0,192.0,9.399998120000376,27.42856751020464,0.24479166539171007,15894.0,1247,14647.0,0.0150078988941547,0.001431688028361,0.005914181451748195,0.03769045706680797,0.01310848637856841,1582.1908836211958,2649.0,2649.0,1,1,1,0,36,0.1388888850308643
106_0_1316.0,ga_meta,5,4,0.399999980000001,1.599999680000064,204.0,102.0,143.0,20.399995920000816,35.74999106250223,0.7132867082986943,10495.0,1133,9362.0,0.0,0.0,0.01943782753507024,0.09002647829653443,0.01527451399110505,101.22937979015217,1316.0,1316.0,0,0,0,1,31,0.1612903173777317
106_0_1783.0,mip,19,101,0.590643273126774,10.631578387811663,1560.0,780.0,9878.0,41.05262941828266,97.80197922968338,0.07896335289745259,10495.0,1133,9362.0,0.0,0.0,0.14864221056230184,0.6884377752087927,1.0551164280009488,910.0307988058236,1783.0,1783.0,0,0,0,1,31,0.6129032060353804
106_0_2633.0,ga_meta,3,2,0.6666665555555741,1.333332888889037,36.0,18.0,17.0,5.999998000000667,8.499995750002125,1.0588234671280312,5065.0,718,4347.0,0.0,0.0,0.007107601183196919,0.025069637848092425,0.003910743040278181,802.7293882343262,2633.0,2633.0,0,0,0,1,31,0.09677419042663901
106_0_2667.0,mcts,13,35,0.4487179458415516,5.384614970414233,622.0,311.0,1966.0,23.92307508284038,56.17142696653066,0.1581892166031591,10495.0,1133,9362.0,0.0,0.0,0.059266317288302395,0.27449249755119814,0.2099978636819058,1312.508008683689,2667.0,2667.0,0,0,0,1,31,0.4193548251821024
106_1_1328.0,mcts,14,41,0.4505494480739041,5.85714243877554,532.0,266.0,1580.0,18.99999864285724,38.536584425936965,0.16835443027319338,9881.0,1235,8646.0,0.0,0.0,0.05384070437669864,0.21538461521021487,0.18274346516507708,272.5305811227454,1328.0,1328.0,0,0,0,1,31,0.45161288865764876
106_1_2650.0,rw_rank_bfs,8,13,0.4642857059948981,3.249999593750051,188.0,94.0,393.0,11.749998531250185,30.230766905325623,0.23918575002751719,5118.0,739,4379.0,0.0327225130890052,0.0101717902350814,0.03673309885956758,0.12719891728389862,0.08974651744924719,160.03399064402475,2650.0,2650.0,2,2,0,1,31,0.2580645078043707
106_1_2705.0,mcts,14,46,0.5054945027170632,6.5714281020408505,756.0,378.0,2462.0,26.99999807142871,53.52173796691874,0.15353371236655822,9881.0,1235,8646.0,0.0,0.0,0.07651047464057176,0.3060728742460948,0.2847559564787467,330.557236372565,2705.0,2705.0,0,0,0,1,31,0.45161288865764876
106_2_1328.0,mcts,11,27,0.49090908644628106,4.909090462809958,328.0,164.0,1136.0,14.909089553719133,42.07407251577509,0.14436619705601567,10585.0,1285,9300.0,0.0,0.0,0.03098724610004844,0.12762645904464867,0.12215053762127413,147.19508024536975,1328.0,1328.0,0,0,0,1,31,0.3548386982310097
106_2_2579.0,mcts,13,40,0.5128205095332019,6.15384568047341,608.0,304.0,2181.0,23.384613585798956,54.52499863687504,0.13938560287052473,10585.0,1285,9300.0,0.0,0.0,0.05743977325862638,0.23657587530227556,0.23451612900704127,1248.298476601116,2579.0,2579.0,0,0,0,1,31,0.4193548251821024
106_2_2597.0,ga_meta,3,2,0.6666665555555741,1.333332888889037,54.0,27.0,79.0,8.999997000000999,39.49998025000987,0.34177214757250446,15666.0,1286,14380.0,0.0,0.0,0.0034469551893625077,0.020995334353813892,0.005493741306989309,1040.7971678581257,2597.0,2597.0,0,0,1,0,36,0.08333333101851859
106_3_1342.0,ga_meta,5,5,0.4999999750000012,1.99999960000008,198.0,99.0,148.0,19.799996040000792,29.599994080001185,0.6689189143991965,10503.0,1172,9331.0,0.0,0.0,0.018851756639164833,0.08447098968901792,0.01586110813247657,480.3102544410333,1342.0,1342.0,0,0,0,1,31,0.1612903173777317
106_3_2721.0,mcts,16,67,0.5583333310069445,8.374999476562532,788.0,394.0,3891.0,24.624998460937594,58.074625998886184,0.10125931634508885,10503.0,1172,9331.0,0.0,0.0,0.07502618298819136,0.3361774741158895,0.41699710637477255,1137.8786306350194,2721.0,2721.0,0,0,0,1,31,0.5161290156087414
106_4_1333.0,mcts,5,7,0.6999999650000017,2.799999440000112,132.0,66.0,289.0,13.199997360000527,41.285708387755946,0.2283737016319249,10885.0,1170,9715.0,0.0,0.0,0.012126779971325054,0.05641025636204251,0.02974781265777171,1514.8368887571437,1333.0,1333.0,0,0,0,1,31,0.1612903173777317
106_4_2646.0,mcts,15,57,0.5428571402721089,7.599999493333367,780.0,390.0,3362.0,25.999998266666783,58.98245510557096,0.11600237950148651,10885.0,1170,9715.0,0.0,0.0,0.07165824528510259,0.333333333048433,0.3460627894651505,1760.8892254325365,2646.0,2646.0,0,0,0,1,31,0.4838709521331951
106_4_2677.0,ga_meta,3,3,0.9999998333333611,1.9999993333335555,56.0,28.0,75.0,9.333330222223259,24.999991666669445,0.37333332835555566,15894.0,1247,14647.0,0.0150078988941547,0.001431688028361,0.00352334214146701,0.022453889316396237,0.005120502491628286,137.89574773889225,2677.0,2677.0,1,1,1,0,36,0.08333333101851859
107_0_1330.0,mcts,8,14,0.49999999107142873,3.499999562500055,212.0,106.0,579.0,13.249998343750208,41.35713990306144,0.18307426565962995,10495.0,1133,9362.0,0.0,0.0,0.02020009528154358,0.09355692842581029,0.061845759446502266,78.23788332426555,1330.0,1330.0,0,0,0,1,31,0.2580645078043707
107_0_1795.0,mip,30,277,0.6367816084634694,18.46666605111113,2634.0,1317.0,25991.0,43.899998536666715,93.83032457100965,0.05067138624713665,10495.0,1133,9362.0,0.0,0.0,0.25097665552634807,1.162400705064077,2.776223028970709,483.66498205552455,1795.0,1795.0,0,0,0,1,31,0.9677419042663902
107_0_2658.0,mip,4,3,0.4999999583333368,1.4999996250000938,52.0,26.0,96.0,6.4999983750004064,31.999989333336888,0.2708333305121528,5065.0,718,4347.0,0.0,0.0,0.01026653504239555,0.03621169911391128,0.022084195992159144,497.7318234706012,2658.0,2658.0,0,0,0,1,31,0.12903225390218534
107_0_2700.0,mcts,17,70,0.5147058804606401,8.23529363321802,854.0,427.0,4046.0,25.117645581314964,57.79999917428573,0.10553633215384668,10495.0,1133,9362.0,0.0,0.0,0.08137208193602934,0.37687555130019806,0.4321726126434338,292.9514547535392,2700.0,2700.0,0,0,0,1,31,0.5483870790842877
107_1_1337.0,mip,5,6,0.5999999700000015,2.399999520000096,234.0,117.0,174.0,23.399995320000937,28.99999516666747,0.6724137892390012,9881.0,1235,8646.0,0.0,0.0,0.02368181357922459,0.09473684202855316,0.02012491325235659,568.2643114888076,1337.0,1337.0,0,0,0,1,31,0.1612903173777317
107_1_2676.0,rw_rank_bfs,8,17,0.6071428463010207,4.249999468750067,120.0,60.0,404.0,7.499999062500118,23.764704484429146,0.1485148511175375,5118.0,739,4379.0,0.0327225130890052,0.0101717902350814,0.0234466588465325,0.08119079826631827,0.09225850648726683,5.025028937115578,2676.0,2676.0,2,2,0,1,31,0.2580645078043707
107_1_2736.0,mcts,12,29,0.43939393606519744,4.833332930555589,592.0,296.0,1699.0,24.666664611111283,58.58620487633776,0.17422012938539133,9881.0,1235,8646.0,0.0,0.0,0.05991296426880751,0.23967611316625415,0.19650705526295315,437.8612791535882,2736.0,2736.0,0,0,0,1,31,0.38709676170655605
107_2_1343.0,mip,6,9,0.5999999800000007,2.9999995000000834,244.0,122.0,435.0,20.33332994444501,48.333327962963565,0.28045976947020745,10585.0,1285,9300.0,0.0,0.0,0.02305148795247506,0.0949416341673606,0.046774193543357614,646.638997186462,1343.0,1343.0,0,0,0,1,31,0.19354838085327802
107_2_2606.0,mcts,15,51,0.4857142834013606,6.799999546666697,800.0,400.0,2842.0,26.66666488888901,55.725489103421786,0.14074595350431177,10585.0,1285,9300.0,0.0,0.0,0.0755786490245084,0.31128404645036256,0.30559139781660305,1469.0659691590745,2606.0,2606.0,0,0,0,1,31,0.4838709521331951
107_2_2615.0,mip,5,7,0.6999999650000017,2.799999440000112,88.0,44.0,124.0,8.799998240000352,17.71428318367383,0.35483870681581686,15666.0,1286,14380.0,0.0,0.0,0.005617260308590753,0.03421461894695597,0.008623087621097142,1513.200373587617,2615.0,2615.0,0,0,1,0,36,0.1388888850308643
107_3_1355.0,mcts,13,41,0.5256410222715319,6.3076918224852445,464.0,232.0,1753.0,17.84615247337289,42.75609651814399,0.13234455212073898,10503.0,1172,9331.0,0.0,0.0,0.04417785394228527,0.1979522182611329,0.18786839565021235,2603.327812631573,1355.0,1355.0,0,0,0,1,31,0.4193548251821024
107_3_2743.0,mcts,16,61,0.5083333312152778,7.62499952343753,768.0,384.0,3292.0,23.999998500000093,53.9672122300457,0.11664641551742211,10503.0,1172,9331.0,0.0,0.0,0.07312196514585147,0.3276450509149786,0.35280248629805994,1585.7437843910604,2743.0,2743.0,0,0,0,1,31,0.5161290156087414
107_3_2750.0,mip,9,10,0.27777777391975317,2.2222219753086696,120.0,60.0,248.0,6.666665925926009,24.79999752000025,0.24193548289542144,15828.0,1173,14655.0,0.0,0.0,0.007581501136746178,0.05115089509705806,0.016922552028869154,777.5514398528638,2750.0,2750.0,0,0,1,0,36,0.24999999305555576
107_4_1341.0,mcts,15,57,0.5428571402721089,7.599999493333367,570.0,285.0,2301.0,18.99999873333342,40.36842034441368,0.12385919160197341,10885.0,1170,9715.0,0.0,0.0,0.05236564078526728,0.2435897433815472,0.23685023157623775,543.5221264217232,1341.0,1341.0,0,0,0,1,31,0.4838709521331951
107_4_2675.0,mcts,14,41,0.4505494480739041,5.85714243877554,584.0,292.0,2487.0,20.857141367347047,60.65853510588939,0.11741053473365078,10885.0,1170,9715.0,0.0,0.0,0.053651814418589634,0.2495726493593396,0.2559958826293365,492.7406940402019,2675.0,2675.0,0,0,0,1,31,0.45161288865764876
107_4_2702.0,rw_rank_bfs,5,7,0.6999999650000017,2.799999440000112,114.0,57.0,206.0,11.399997720000457,29.428567224490397,0.2766990277830144,15894.0,1247,14647.0,0.0150078988941547,0.001431688028361,0.007172517930843556,0.0457097032512352,0.014064313510339025,337.5909301387496,2702.0,2702.0,1,1,1,0,36,0.1388888850308643
108_0_1345.0,mcts,7,15,0.714285697278912,4.285713673469475,252.0,126.0,638.0,17.999997428571795,42.53333049777797,0.19749216269985553,10495.0,1133,9362.0,0.0,0.0,0.024011434013910295,0.11120917907218959,0.06814783165262253,334.770291563555,1345.0,1345.0,0,0,0,1,31,0.22580644432882438
108_0_1811.0,mip,30,259,0.5954022981662043,17.26666609111113,2426.0,1213.0,25019.0,40.4333319855556,96.59845522548859,0.048483152801931204,10495.0,1133,9362.0,0.0,0.0,0.23115769411804118,1.0706090017029046,2.6723990597444565,615.2958450674865,1811.0,1811.0,0,0,0,1,31,0.9677419042663902
108_0_2695.0,mip,3,2,0.6666665555555741,1.333332888889037,74.0,37.0,16.0,12.333329222223592,7.999996000002,2.312499855468759,5065.0,718,4347.0,0.0,0.0,0.014610069098793668,0.05153203335441221,0.003680699332026524,1036.8807185302517,2695.0,2695.0,0,0,0,1,31,0.09677419042663901
108_0_2727.0,mcts,11,31,0.5636363585123968,5.636363123966989,456.0,228.0,2069.0,20.72727084297538,66.74193333090537,0.11019816331068238,10495.0,1133,9362.0,0.0,0.0,0.04344926154898054,0.20123565736872404,0.22099978634682763,239.92352258485755,2727.0,2727.0,0,0,0,1,31,0.3548386982310097
108_1_1352.0,mcts,7,9,0.4285714183673472,2.571428204081685,318.0,159.0,441.0,22.71428246938822,48.999994555556164,0.36054421686951427,9881.0,1235,8646.0,0.0,0.0,0.03218297742817701,0.12874493916700813,0.05100624565683481,1254.2009243439702,1352.0,1352.0,0,0,0,1,31,0.22580644432882438
108_1_2704.0,mip,4,4,0.6666666111111158,1.999999500000125,76.0,38.0,93.0,9.499997625000594,23.249994187501454,0.408602146144063,5118.0,739,4379.0,0.0327225130890052,0.0101717902350814,0.014849550602803916,0.051420838902001574,0.02123772550325697,124.1449844817718,2704.0,2704.0,2,2,0,1,31,0.12903225390218534
108_1_2779.0,mcts,13,45,0.5769230732248521,6.923076390532586,576.0,288.0,2390.0,22.153844449704273,53.111109930864224,0.12050209199978992,9881.0,1235,8646.0,0.0,0.0,0.05829369496424515,0.233198380377977,0.27642840616742675,2266.0627338623544,2779.0,2779.0,0,0,0,1,31,0.4193548251821024
108_2_1369.0,mcts,9,17,0.47222221566358036,3.7777773580247382,226.0,113.0,701.0,12.555554160493983,41.23529169204166,0.161198287929817,10585.0,1285,9300.0,0.0,0.0,0.02135096834942362,0.08793774312222744,0.07537634407791652,247.9473770699911,1369.0,1369.0,0,0,0,1,31,0.29032257127991706
108_2_2622.0,mcts,19,86,0.5029239751376492,9.0526311024931,916.0,458.0,5180.0,24.10526188919674,60.23255743915631,0.08841698839991949,10585.0,1285,9300.0,0.0,0.0,0.0865375531330621,0.3564202331856652,0.5569892472519367,401.59315306432273,2622.0,2622.0,0,0,0,1,31,0.6129032060353804
108_2_2640.0,mip,5,4,0.399999980000001,1.599999680000064,94.0,47.0,93.0,9.399998120000376,23.249994187501454,0.5053763386518674,15666.0,1286,14380.0,0.0,0.0,0.006000255329631032,0.03654743387515751,0.006467315715822857,956.1605580926552,2640.0,2640.0,0,0,1,0,36,0.1388888850308643
108_3_1364.0,pl_rank,7,11,0.5238095113378688,3.142856693877615,296.0,148.0,481.0,21.14285412244941,43.72726875206648,0.30769230705261474,10503.0,1172,9331.0,0.0,0.0,0.028182424066630254,0.12627986337348132,0.05154860143054886,203.3701890931269,1364.0,1364.0,0,0,0,1,31,0.22580644432882438
108_3_2767.0,ga_meta,3,2,0.6666665555555741,1.333332888889037,54.0,27.0,65.0,8.999997000000999,32.49998375000812,0.41538460899408297,15828.0,1173,14655.0,0.0,0.0,0.0034116755115357797,0.023017902793676125,0.0044353462978890925,1130.431501087978,2767.0,2767.0,0,0,1,0,36,0.08333333101851859
108_3_2772.0,mcts,15,53,0.5047619023582767,7.066666195555587,798.0,399.0,3173.0,26.599998226666788,59.86792339871843,0.1257485029543812,10503.0,1172,9331.0,0.0,0.0,0.0759782919093613,0.3404436857163449,0.34004929800235245,863.137145904531,2772.0,2772.0,0,0,0,1,31,0.4838709521331951
108_4_1354.0,mcts,13,35,0.4487179458415516,5.384614970414233,428.0,214.0,1485.0,16.46153719526637,42.42857021632657,0.14410774401070184,10885.0,1170,9715.0,0.0,0.0,0.03932016536156911,0.182905982749653,0.1528564076013529,193.0994371480888,1354.0,1354.0,0,0,0,1,31,0.4193548251821024
