v_net_num_nodes,v_net_num_edges,v_net_lifetime,v_net_demand,v_net_node_demand,v_net_link_demand,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,inservice_count,num_running_p_net_nodes,v_net_time_cost,v_net_time_revenue,p_net_num_nodes,v_net_size_ratio,v_net_demand_per_node,v_net_demand_per_link,v_net_connectivity,v_net_total_demand,v_net_node_to_link_demand_ratio,p_net_overall_util,p_net_node_util,p_net_link_util,system_load,topology_encoded,best_for_rac,best_for_lrc,best_for_lar,best_for_ast,best_for_balanced,num_algos_accepted,network_stress_index,problem_complexity,resource_bottleneck_ratio,vnr_size_category,cpu_intensive_flag,bandwidth_intensive_flag,utilization_pressure,resource_efficiency,p_net_node_link_resource_ratio,p_net_util_imbalance,p_net_resource_heterogeneity,p_net_fragmentation_estimate,p_net_uneven_utilization,p_net_health_score,vnr_demand_intensity,vnr_density_adjusted,vnr_node_link_demand_ratio,vnr_structural_complexity,graph_avg_degree,graph_degree_variance,graph_degree_max,graph_degree_min,graph_clustering_coeff,graph_diameter,graph_avg_shortest_path,graph_density,graph_num_components,complexity_network_stress,vnr_size_resource_ratio,graph_bottleneck_load,placement_difficulty,rank_friendly_indicator,exact_friendly_indicator
8,12,2216.1445591984884,1810.0,905.0,3003.0,9659.0,4735,4924.0,0.0,0.0,0,0,0.0,0.0,31,0.2580645161290322,113.125,250.24999997914583,0.4285714285561224,3908.0,0.301365301365201,0.0763125179305728,0.0,0.0,0.0,0,mip,mip,mip,pl_rank,mip,1,0.0,1674.8571427973266,0.4520479502792373,2,0,1,0.0,2.4715967240349035,0.0,0.0,0.9616165716974784,0.0,0.0,96.59,40.28865979381443,0.9480662898489798,0.3013653012649466,0.9950189450457656,4.0,0.5,5,3,0.425,3,1.4642857142857142,0.5714285714285714,1,0.22893755379171837,0.40455486542443064,0,0.09811609447866086,4.0,24.1475
5,5,201.63903511487771,256.0,32.0,60.0,8201.0,4656,3545.0,0.0447271235125154,0.234341252699784,7,45,59886.79342911868,18550.79123056875,31,0.1612903225806451,6.4,11.9999999976,0.49999999995,92.0,0.5333333333244444,0.215740652194702,0.0447271235125154,0.234341252699784,0.2499999999910714,0,ga_meta,pl_rank,ga_meta,pl_rank,pl_rank,2,0.1395341881061497,45.9999999954,0.5333332889955593,1,0,1,0.0104814101535808,89.14130337889888,0.1908623946267826,0.1896141291872686,1.3133991533671654,0.1487066532910768,0.0409074758961918,66.45974526535211,3.5384615384615383,0.9374998532343978,0.5333333244444446,1.416380331597218,2.4,1.4400000000000002,3,0,0.8,1,1.0,0.6,2,0.215740652194702,0.011216776396000975,21,0.10787032608656397,1.9449260899505552,41.005
2,1,2644.2092578954366,44.0,11.0,15.0,8528.0,4712,3816.0,0.0332375871973738,0.1758099352051836,8,61,148075.71844214445,68749.44070528135,31,0.064516129032258,5.5,14.999999985,0.999999999,26.0,0.7333333332844444,0.1844697331930763,0.0332375871973738,0.1758099352051836,0.2857142857040816,0,d_round,pl_rank,d_round,pl_rank,pl_rank,3,0.1045237612012787,25.999999974,0.3666666425888905,0,0,1,0.0058434980515469,327.99998738461585,0.1890530140152159,0.1425723480078098,1.2348008382508384,0.1162720650100987,0.026300282997711,73.12143016189398,8.666666666666666,2.727272225950504,0.7333332844444478,5.779037328000473,1.0,0.0,1,1,0.0,1,1.0,1.0,1,0.1844697331930763,0.0030484230273185604,8,0.18446973300860658,0.8574276519921902,42.64
7,10,28.754254294835015,1270.0,635.0,2632.0,9659.0,4735,4924.0,0.0,0.0,0,0,0.0,0.0,31,0.2258064516129032,90.71428571428572,263.19999997368,0.4761904761678004,3267.0,0.2412613981762001,0.0763125179305728,0.0,0.0,0.0,0,d_round,d_round,d_round,pl_rank,d_round,1,0.0,1555.714285640204,0.3446591389768161,1,0,1,0.0,2.956535046539169,0.0,0.0,0.9616165716974784,0.0,0.0,96.59,46.014084507042256,1.381627281153435,0.2412613980846271,0.389806284950098,3.142857142857143,0.4081632653061225,4,2,0.4285714285714285,2,1.4761904761904765,0.5238095238095238,1,0.1526250358611456,0.3381987577639752,0,0.07267858850184654,3.142857142857143,32.196666666666665
10,19,365.9560913452528,1076.0,538.0,1967.0,8909.0,4490,4419.0,0.0,0.0,0,0,0.0,0.0,16,0.625,53.8,103.52631578402492,0.4222222222128395,2505.0,0.2735129639042839,0.1480348092187051,0.0,0.0,0.0,2,ga_meta,pl_rank,mip,pl_rank,mip,4,0.0,1057.6666666431631,0.5196746264260204,2,0,1,0.0,3.556487024528349,0.0,0.0,1.0160669832504938,0.0,0.0,89.09,13.1151832460733,0.8124741690588289,0.2735129637653721,0.6819565695601525,4.2,1.96,7,2,0.5266666666666666,3,1.5555555555555556,0.4666666666666667,1,0.4441044276561153,0.28114478114478114,0,0.18751075833952618,4.2,22.2725
5,4,407.50758511735296,454.0,227.0,302.0,10661.0,1774,8887.0,0.3303133257833144,0.3935858068918457,4,22,458038.52567190473,215571.51252707973,16,0.3125,45.4,75.499999981125,0.39999999996,529.0,0.7516556291365839,-0.0195084632303719,0.3303133257833144,0.3935858068918457,0.1428571428520408,2,d_round,mip,d_round,pl_rank,d_round,2,0.36194956633758,211.59999997884,0.6013244954970265,1,0,1,0.1300066368555548,20.153119054530965,0.8392388159344013,0.0632724811085312,0.1996174186790123,0.0645068299797314,-0.0012343488712001,99.86452078901948,25.19047619047619,0.6651982230007,0.751655626650147,1.807734939538583,2.0,1.2,3,0,0.6666666666666666,2,1.1666666666666667,0.5,2,-0.0390169264607438,0.04961545676233352,12,-0.015606770582736842,1.8734550377829375,35.53666666666666
6,8,1839.2739218415477,706.0,353.0,902.0,8909.0,4490,4419.0,0.0,0.0,0,0,0.0,0.0,16,0.375,58.833333333333336,112.74999998590624,0.5333333332977778,1255.0,0.3913525498887014,0.1480348092187051,0.0,0.0,0.0,2,ga_meta,ga_meta,mip,pl_rank,sa_meta,5,0.0,669.3333332887111,0.5218033952894378,1,0,1,0.0,7.098804775220075,0.0,0.0,1.0160669832504938,0.0,0.0,89.09,25.612244897959183,1.0220962997118097,0.3913525494552632,1.5690982453697249,3.3333333333333335,0.5555555555555555,4,2,0.5277777777777778,2,1.3333333333333333,0.6666666666666666,1,0.2960696184374102,0.14085297418630752,0,0.15790379648942518,3.3333333333333335,29.696666666666665
9,21,129.32078960170017,1006.0,503.0,2008.0,8909.0,4490,4419.0,0.0,0.0,0,0,0.0,0.0,16,0.5625,55.888888888888886,95.61904761449432,0.5833333333171297,2511.0,0.2504980079680027,0.1480348092187051,0.0,0.0,0.0,2,mcts,pl_rank,mcts,pl_rank,pl_rank,2,0.0,1464.7499999593126,0.5844953458407137,2,0,1,0.0,3.5479888476511396,0.0,0.0,1.0160669832504938,0.0,0.0,89.09,13.215789473684213,0.9980119104971046,0.2504980078433774,0.7116229482185411,4.666666666666667,0.8888888888888888,6,3,0.4407407407407407,2,1.4166666666666667,0.5833333333333334,1,0.2960696184374102,0.2818181818181818,0,0.1727072774170252,4.666666666666667,29.696666666666665
8,18,275.9244271557935,1378.0,689.0,4487.0,17304.0,2649,14655.0,0.0,0.0,0,0,0.0,0.0,20,0.4,86.125,249.277777763929,0.6428571428341837,5176.0,0.1535547136170818,-0.6547767045997896,0.0,0.0,0.0,1,sa_meta,sa_meta,sa_meta,pl_rank,sa_meta,1,0.0,3327.4285713097347,0.3454981042717092,2,0,1,0.0,3.343122101363384,0.0,0.0,0.1807574206632031,0.0,-0.0,173.04,35.69655172413793,1.860667612478449,0.1535547135828939,0.5551408916046141,5.0,1.25,7,4,0.7398809523809523,2,1.2857142857142858,0.7142857142857143,1,-1.3095534091995793,0.2991043051141289,0,-0.8418557630268062,5.0,57.67999999999999
3,2,454.42989103763665,480.0,32.0,31.0,8295.0,4608,3687.0,0.0545752974969224,0.2036717062634989,10,63,45897.4189948013,28629.083135371107,31,0.0967741935483871,10.666666666666666,15.49999999225,0.6666666664444444,63.0,1.0322580644828303,0.2067514583532561,0.0545752974969224,0.2036717062634989,0.357142857130102,0,d_round,pl_rank,d_round,pl_rank,pl_rank,3,0.1291235018802106,41.999999986,0.6881719989566452,0,0,1,0.0111154439610362,131.66666457671965,0.2679558714475779,0.1490964087665764,1.2497965822484958,0.1182705088188535,0.0308258999477228,70.58245289281248,9.0,0.9687499083724044,1.0322580312174827,4.212467465719201,2.0,0.0,2,2,1.0,1,1.0,1.0,1,0.2067514583532561,0.007594021215043395,20,0.1378343055228926,1.7018071824668473,41.475
3,2,589.4762948660839,20.0,10.0,17.0,8693.0,4823,3870.0,0.0104636848584325,0.1641468682505399,3,15,0.0,0.0,16,0.1875,3.3333333333333335,8.49999999575,0.6666666664444444,27.0,0.588235294083045,0.1686908291096872,0.0104636848584325,0.1641468682505399,0.1071428571390306,2,ga_meta,pl_rank,pl_rank,pl_rank,pl_rank,3,0.0873052765544862,17.999999994,0.3921568168050803,0,0,1,0.0017175810998722,321.9629510384092,0.0637454812539003,0.1536831833921074,1.246253229652131,0.1277582397654767,0.0259249436266307,73.5703208677241,3.857142857142857,1.6999994885834866,0.588235259515573,2.5023252894732155,2.0,0.0,2,2,1.0,1,1.0,1.0,1,0.1686908291096872,0.003105590062111801,6,0.1124605527023046,1.6926336332157852,43.465
2,1,395.2576051035168,12.0,6.0,26.0,8875.0,4820,4055.0,0.0110791957324579,0.1241900647948164,4,20,53755.03429407828,12648.243363312537,16,0.125,3.0,25.999999974,0.999999999,32.0,0.230769230760355,0.1512862197571005,0.0110791957324579,0.1241900647948164,0.1428571428520408,2,d_round,pl_rank,mcts,pl_rank,mcts,4,0.0676346302636371,31.999999967999997,0.1153846110621303,0,0,1,0.0013759260358883,277.3437413330081,0.0892108925127787,0.1131108690623585,1.1886559799781369,0.0959987532684739,0.0171121157938845,78.71141037071568,10.666666666666666,8.666663760445413,0.2307692218934914,1.3804764257274074,1.0,0.0,1,1,0.0,1,1.0,1.0,1,0.1512862197571005,0.003605227579990987,4,0.1512862196058143,0.8868891309376415,44.375
5,4,273.5515138601787,910.0,455.0,1203.0,17304.0,2649,14655.0,0.0,0.0,0,0,0.0,0.0,20,0.25,91.0,300.74999992481247,0.39999999996,1658.0,0.3782211138816473,-0.6547767045997896,0.0,0.0,0.0,1,mcts,mip,mcts,pl_rank,rw_rank_bfs,4,0.0,663.19999993368,0.3025768901751392,1,0,1,0.0,10.436670681280656,0.0,0.0,0.1807574206632031,0.0,-0.0,173.04,78.95238095238095,1.3219780069880989,0.3782211135675634,0.8495056368200066,2.0,1.2,3,0,0.6666666666666666,2,1.1666666666666667,0.5,2,-1.3095534091995793,0.09581045940479631,0,-0.5238213636274496,2.0,57.67999999999999
8,11,119.96176129242878,1664.0,832.0,3489.0,9202.0,4586,4616.0,0.0,0.0,0,0,0.0,0.0,31,0.2580645161290322,104.0,317.18181815298345,0.3928571428431122,4321.0,0.2384637431928236,0.1200153007554748,0.0,0.0,0.0,0,pl_rank,pl_rank,pl_rank,rw_rank_bfs,pl_rank,1,0.0,1697.535714225088,0.3278876458862814,2,0,1,0.0,2.129599629222495,0.0,0.0,0.9935008663358966,0.0,0.0,92.02,48.550561797752806,1.19814559272326,0.2384637431245446,0.4492505259164356,3.75,0.4375,5,3,0.3625,3,1.5,0.5357142857142857,1,0.3600459022664244,0.46952080843203303,0,0.14144660445675789,3.75,23.005
6,8,1254.2009243439702,423.0,141.0,389.0,13306.0,2219,11087.0,0.1491564417177914,0.1892504570383912,4,16,1525108.3240022678,664726.4899023043,20,0.3,23.5,48.624999993921875,0.5333333332977778,530.0,0.3624678663229757,-0.2724490771731853,0.1491564417177914,0.1892504570383912,0.1428571428520408,1,ga_meta,mip,ga_meta,pl_rank,ga_meta,4,0.1692034493780913,282.66666664782224,0.4832904785531521,1,0,1,0.0282279247653121,25.10566032998932,0.7881389345791605,0.0400940153205997,0.200144313141504,0.0510175927948647,-0.0109235774742649,127.725090321441,10.816326530612244,1.1035460521198606,0.3624678653921134,1.3793209009966207,3.3333333333333335,0.5555555555555555,4,2,0.5277777777777778,2,1.3333333333333333,0.6666666666666666,1,-0.5448981543463706,0.03982866160667318,16,-0.2906123489653568,3.199686615598001,44.35333333333333
7,12,518.6225517185468,1418.0,709.0,2699.0,9202.0,4586,4616.0,0.0,0.0,0,0,0.0,0.0,31,0.2258064516129032,101.28571428571428,224.9166666479236,0.5714285714013605,3408.0,0.2626898851425481,0.1200153007554748,0.0,0.0,0.0,0,pl_rank,pl_rank,pl_rank,rw_rank_bfs,pl_rank,1,0.0,1947.4285713358363,0.450325515422731,1,0,1,0.0,2.700117370099731,0.0,0.0,0.9935008663358966,0.0,0.0,92.02,40.09411764705882,1.2689233535492097,0.2626898850453168,0.9386439007276436,3.7142857142857144,1.0612244897959184,5,2,0.7047619047619048,2,1.380952380952381,0.6190476190476191,1,0.2400306015109496,0.3703140280343366,0,0.13716034371401117,3.7142857142857144,30.673333333333332
4,5,418.5856294806696,822.0,411.0,1128.0,9659.0,4735,4924.0,0.0,0.0,0,0,0.0,0.0,31,0.1290322580645161,102.75,225.59999995488,0.8333333331944445,1539.0,0.3643617021273365,0.0763125179305728,0.0,0.0,0.0,0,d_round,mip,rw_rank_bfs,pl_rank,rw_rank_bfs,3,0.0,1282.49999978625,0.4554521257318168,0,0,1,0.0,6.276153342250712,0.0,0.0,0.9616165716974784,0.0,0.0,96.59,73.28571428571429,1.8296836798188123,0.3643617018046438,1.8337315267496568,3.0,0.0,3,3,1.0,1,1.0,1.0,1,0.0763125179305728,0.15931677018633542,0,0.06359376493154503,3.0,48.295
6,10,386.7745324892392,298.0,149.0,500.0,8038.0,1446,6592.0,0.4455521472392638,0.5179524680073126,11,36,0.0,0.0,20,0.3,24.833333333333332,49.999999995,0.6666666666222222,649.0,0.297999999999404,0.2313282968346561,0.4455521472392638,0.5179524680073126,0.3928571428431122,1,mcts,mcts,mcts,pl_rank,mcts,2,0.4817523076232882,432.6666666378222,0.4966666567830001,1,0,1,0.2307748342885342,12.385207993243132,0.8602165537251955,0.0724003207680488,0.2193567960832286,0.0556520778744933,0.0167482428935555,74.56046221666423,10.63934426229508,1.3422818249193,0.297999999404,1.1841375816041024,4.0,0.3333333333333333,5,3,0.7277777777777779,2,1.2,0.8,1,0.4626565936693122,0.08073143425799229,55,0.30843772909231226,3.7103987169278048,26.79333333333333
8,14,344.7172659957731,672.0,336.0,1045.0,8830.0,1137,7693.0,0.5620184899845917,0.4648347826086957,7,35,0.0,0.0,20,0.4,42.0,74.64285713752551,0.4999999999821428,1381.0,0.3215311004781612,0.1555895572343885,0.5620184899845917,0.4648347826086957,0.2499999999910714,1,mcts,pl_rank,sa_meta,rw_rank_bfs,sa_meta,4,0.5134266362966438,690.4999999753393,0.5626794183392231,2,0,1,0.2612457426140551,6.393917446492456,1.2090689034964108,0.0971837073758959,0.1477966982779414,0.0820629373748839,0.015120770001012,79.71867863870838,12.221238938053098,0.888605420924391,0.3215311001707836,0.9397745232562628,4.0,0.5,5,3,0.425,3,1.4642857142857142,0.5714285714285714,1,0.4667686717031655,0.1563809308119126,35,0.23338433584324753,3.6112651704964165,22.075
5,5,1629.4604478949802,162.0,81.0,92.0,3713.0,700,3013.0,0.396551724137931,0.4185642609031261,10,16,0.0,0.0,16,0.3125,16.2,18.39999999632,0.49999999995,173.0,0.8804347825991257,0.6449268432628861,0.396551724137931,0.4185642609031261,0.357142857130102,2,mcts,pl_rank,pl_rank,rw_rank_bfs,pl_rank,3,0.4075579925205285,86.49999999135,0.8804347349350687,1,0,1,0.1659823793236534,21.462427621604466,0.9474071576850476,0.0220125367651951,0.2323265847220954,0.0078160609170096,0.0141964758481854,36.312674509908305,6.653846153846154,0.5679011993419012,0.8804347730387525,3.2561197644203252,2.4,1.4400000000000002,3,0,0.8,1,1.0,0.6,2,0.6449268432628861,0.04658050619278406,30,0.32246342159919666,2.347169911763532,18.565
4,3,347.7915241262213,90.0,45.0,69.0,8830.0,4767,4063.0,0.021953221173574,0.1224622030237581,5,14,0.0,0.0,16,0.25,11.25,22.999999992333333,0.4999999999166666,114.0,0.6521739130340264,0.1555895572343885,0.021953221173574,0.1224622030237581,0.178571428565051,2,ga_meta,sa_meta,mcts,pl_rank,mcts,4,0.072207712098666,56.9999999905,0.4891304136791124,0,0,1,0.0026884398283836,77.45613967143737,0.1792638166528686,0.1005089818501841,1.173270981744211,0.0848708338660347,0.0156381479841493,79.42505690262874,8.76923076923077,1.0222221308469217,0.6521739035916826,1.909067736059392,1.5,0.25,2,1,0.0,3,1.6666666666666667,0.5,1,0.4667686717031655,0.01290907032046201,10,0.2333843358126853,1.3492365272247238,22.075
6,6,361.70860305779536,1780.0,178.0,319.0,9107.0,1296,7811.0,0.5417256011315417,0.4674802290700846,15,36,377262.07298928057,179769.1757197243,20,0.3,29.666666666666668,53.16666665780556,0.3999999999733333,497.0,0.5579937304057744,0.1291001243186382,0.5417256011315417,0.4674802290700846,0.5357142856951531,1,ga_meta,mip,ga_meta,rw_rank_bfs,ga_meta,3,0.5046029151008131,198.79999998674668,0.5579937200053429,1,0,1,0.2532460081101023,18.32394362510273,1.158817867851388,0.0742453720614571,0.1659198565912277,0.0646602852982394,0.0095850867632176,84.3084739663631,13.432432432432432,0.7168539082533888,0.5579937286583269,1.3154366873789796,2.6666666666666665,1.5555555555555554,4,1,0.5,3,1.5333333333333334,0.5333333333333333,1,0.38730037295591463,0.05456741326306544,60,0.15492014917203784,2.4686790078361143,22.7675
5,6,48.05527667066079,301.0,43.0,78.0,8720.0,4668,4052.0,0.0422650800164136,0.1248380129589632,7,63,13551.588021126345,5814.688477149955,31,0.1612903225806451,8.6,12.999999997833331,0.59999999994,121.0,0.5512820512749835,0.1661088266233145,0.0422650800164136,0.1248380129589632,0.2499999999910714,0,ga_meta,pl_rank,ga_meta,pl_rank,pl_rank,2,0.0835515464876884,72.59999999274,0.6615384107611479,1,0,1,0.0052762886068006,72.06611510689162,0.3385566660183935,0.0825729329425496,1.1520236917196387,0.068856839940617,0.0137160930019325,79.99964024740967,3.903225806451613,0.906976638481786,0.5512820442143328,1.2876673350638033,2.4,1.4400000000000002,3,0,0.8,1,1.0,0.6,2,0.1661088266233145,0.013874555670221306,21,0.09966529596402217,2.2018249609378806,43.6
6,6,408.0092834649193,462.0,231.0,512.0,8621.0,1336,7285.0,0.485362095531587,0.4932173913043478,5,36,0.0,0.0,20,0.3,38.5,85.3333333191111,0.3999999999733333,743.0,0.4511718749991188,0.1755761690733479,0.485362095531587,0.4932173913043478,0.178571428565051,1,mcts,pl_rank,mcts,rw_rank_bfs,rw_rank_bfs,3,0.4892897434179674,297.1999999801867,0.451171869788025,1,0,1,0.2393890265961009,11.602960953428047,0.9840713649140612,0.0078552957727607,0.1833905284580109,0.0064760930340413,0.0013792027387194,85.53279495143029,20.08108108108108,0.8865800633451641,0.4511718741188049,1.0852917532182895,2.6666666666666665,1.5555555555555554,4,1,0.5,3,1.5333333333333334,0.5333333333333333,1,0.5267285072200436,0.08617490141498492,20,0.21069140287397137,2.645719211272638,21.5525
9,22,1917.6502648004457,686.0,343.0,1874.0,10035.0,1855,8180.0,0.2997357493393733,0.4418287273967929,3,23,0.0,0.0,16,0.5625,38.111111111111114,85.18181817794628,0.6111111110941359,2217.0,0.1830309498398169,0.0403557425647891,0.2997357493393733,0.4418287273967929,0.1071428571390306,2,rw_rank_bfs,rw_rank_bfs,rw_rank_bfs,pl_rank,rw_rank_bfs,1,0.3707822383680831,1354.8333332956993,0.4474089832655059,2,0,1,0.1324318646859394,4.526387007430588,0.6783965196397715,0.1420929780574196,0.2267726161091965,0.1363587104146701,0.0057342676427494,86.09096965193794,11.14070351758794,1.3658891768883037,0.183030949742246,0.8455333300938915,5.111111111111111,1.2098765432098766,6,3,0.5444444444444445,2,1.3611111111111112,0.6388888888888888,1,0.0807114851295782,0.2209047429254683,18,0.04932368535559435,4.384858112150966,33.449999999999996
10,27,179.6469537355471,654.0,327.0,2025.0,9350.0,1166,8184.0,0.5508474576271186,0.4306782608695652,7,35,0.0,0.0,20,0.5,32.7,74.99999999722222,0.5999999999866668,2352.0,0.1614814814814017,0.1058621019412833,0.5508474576271186,0.4306782608695652,0.2499999999910714,1,mcts,mcts,mip,rw_rank_bfs,mip,6,0.4907628592483419,1411.1999999686402,0.435999994202815,2,0,1,0.2372380250552689,3.9753401343642265,1.2790201611169465,0.1201691967575534,0.1424731182621611,0.1074478330002031,0.0127213637573502,82.26418010316875,8.678966789667896,1.376146746825278,0.1614814814017375,0.5034874318261021,5.4,1.04,7,4,0.55,2,1.4,0.6,1,0.2117242038825666,0.2515239011870388,49,0.127034522326717,4.751086337509212,31.166666666666664
5,4,1171.7685042736523,332.0,166.0,303.0,10161.0,1728,8433.0,0.347678369195923,0.4245649948822927,4,21,0.0,0.0,16,0.3125,33.2,75.7499999810625,0.39999999996,469.0,0.5478547854767398,0.0283063976283829,0.347678369195923,0.4245649948822927,0.1428571428520408,2,mip,mip,mip,pl_rank,mip,1,0.3861216820391078,187.59999998124,0.4382838227064842,1,0,1,0.1476120650383509,21.665245156364083,0.8189030053909849,0.0768866256863697,0.2049092849276758,0.0747102422873867,0.002176383398983,93.79754996400796,22.333333333333332,0.9126505746007358,0.5478547836704463,1.5487027469717758,2.0,1.2,3,0,0.6666666666666666,2,1.1666666666666667,0.5,2,0.0566127952567658,0.04615233221806731,12,0.022645118100441806,1.8462267486272605,33.87
4,4,341.9569719968636,340.0,34.0,59.0,9094.0,4759,4335.0,0.0235945835043085,0.0637149028077753,6,63,83095.54419523786,31801.998395708317,31,0.1290322580645161,8.5,14.7499999963125,0.6666666665555555,93.0,0.5762711864309107,0.1303433107009658,0.0235945835043085,0.0637149028077753,0.2142857142780612,0,d_round,pl_rank,d_round,pl_rank,pl_rank,3,0.0436547431560419,61.99999998966666,0.5762711475155154,0,0,1,0.0015033265947669,97.78494518510811,0.370309176588003,0.0401203193034667,1.0978085349255342,0.034890904059073,0.0052294152443937,87.29145816254272,5.470588235294118,1.1568626085145295,0.5762711766733699,2.2426957031995474,2.0,0.5,3,1,0.5833333333333333,2,1.3333333333333333,0.6666666666666666,1,0.2606866214019316,0.01022539857064321,18,0.17379108090565587,1.9197593613930666,30.313333333333333
7,10,238.7931526242663,1520.0,760.0,2184.0,17304.0,2649,14655.0,0.0,0.0,0,0,0.0,0.0,20,0.35,108.57142857142856,218.39999997816,0.4761904761678004,2944.0,0.3479853479851886,-0.6547767045997896,0.0,0.0,0.0,1,mip,sa_meta,mip,pl_rank,mip,2,0.0,1401.9047618380046,0.4971219234668672,1,0,1,0.0,5.877717389307841,0.0,0.0,0.1807574206632031,0.0,-0.0,173.04,41.46478873239437,0.9578947278779872,0.347985347826014,0.9080390464023862,3.142857142857143,0.4081632653061225,4,2,0.4285714285714285,2,1.4761904761904765,0.5238095238095238,1,-1.3095534091995793,0.17012424154868536,0,-0.623596861493914,3.142857142857143,57.67999999999999
3,2,762.4101824924626,767.0,59.0,114.0,8077.0,1287,6790.0,0.5449080622347949,0.5370875374965912,16,36,131896.96157119604,131896.96157119604,20,0.15,19.666666666666668,56.9999999715,0.6666666664444444,173.0,0.5175438596445829,0.2275987376876733,0.5449080622347949,0.5370875374965912,0.5714285714081633,1,ga_meta,ga_meta,ga_meta,rw_rank_bfs,ga_meta,2,0.5409977998656931,115.33333329488887,0.3450292338854521,0,0,1,0.2926633293077252,46.68786100180427,1.0145590981603352,0.0078205247382037,0.189543446216562,0.0060405831797333,0.0017799415584703,80.13833621689528,24.714285714285715,1.9322032899727135,0.5175438551092645,2.2902335269092164,2.0,0.0,2,2,1.0,1,1.0,1.0,1,0.2275987376876733,0.02141619212676405,32,0.15173249174120468,1.9843589505235926,40.385
